date,pi_growth,pi_risk,pi_drawdown,pi_turnover
2006-06-06,0.3133212369217444,0.3399662440734893,0.23915201116216067,0.10756050784260558
2006-06-07,0.3133212369217444,0.3399662440734893,0.23915201116216067,0.10756050784260558
2006-06-08,0.3133212369217444,0.3399662440734893,0.23915201116216067,0.10756050784260558
2006-06-09,0.3133212369217444,0.3399662440734893,0.23915201116216067,0.10756050784260558
2006-06-12,0.3133212369217444,0.3399662440734893,0.23915201116216067,0.10756050784260558
2006-06-13,0.3133212369217444,0.3399662440734893,0.23915201116216067,0.10756050784260558
2006-06-14,0.3133212369217444,0.3399662440734893,0.23915201116216067,0.10756050784260558
2006-06-15,0.3133212369217444,0.3399662440734893,0.23915201116216067,0.10756050784260558
2006-06-16,0.3133212369217444,0.3399662440734893,0.23915201116216067,0.10756050784260558
2006-06-19,0.3133212369217444,0.3399662440734893,0.23915201116216067,0.10756050784260558
2006-06-20,0.3133212369217444,0.3399662440734893,0.23915201116216067,0.10756050784260558
2006-06-21,0.3133212369217444,0.3399662440734893,0.23915201116216067,0.10756050784260558
2006-06-22,0.3133212369217444,0.3399662440734893,0.23915201116216067,0.10756050784260558
2006-06-23,0.3133212369217444,0.3399662440734893,0.23915201116216067,0.10756050784260558
2006-06-26,0.3133212369217444,0.3399662440734893,0.23915201116216067,0.10756050784260558
2006-06-27,0.3133212369217444,0.3399662440734893,0.23915201116216067,0.10756050784260558
2006-06-28,0.3133212369217444,0.3399662440734893,0.23915201116216067,0.10756050784260558
2006-06-29,0.3133212369217444,0.3399662440734893,0.23915201116216067,0.10756050784260558
2006-06-30,0.3137499225599079,0.33554360241191844,0.24772572392543107,0.10298075110274256
2006-07-03,0.3137499225599079,0.33554360241191844,0.24772572392543107,0.10298075110274256
2006-07-04,0.3137499225599079,0.33554360241191844,0.24772572392543107,0.10298075110274256
2006-07-05,0.3137499225599079,0.33554360241191844,0.24772572392543107,0.10298075110274256
2006-07-06,0.3137499225599079,0.33554360241191844,0.24772572392543107,0.10298075110274256
2006-07-07,0.3137499225599079,0.33554360241191844,0.24772572392543107,0.10298075110274256
2006-07-10,0.3137499225599079,0.33554360241191844,0.24772572392543107,0.10298075110274256
2006-07-11,0.3137499225599079,0.33554360241191844,0.24772572392543107,0.10298075110274256
2006-07-12,0.3137499225599079,0.33554360241191844,0.24772572392543107,0.10298075110274256
2006-07-13,0.3137499225599079,0.33554360241191844,0.24772572392543107,0.10298075110274256
2006-07-14,0.3137499225599079,0.33554360241191844,0.24772572392543107,0.10298075110274256
2006-07-17,0.3137499225599079,0.33554360241191844,0.24772572392543107,0.10298075110274256
2006-07-18,0.3137499225599079,0.33554360241191844,0.24772572392543107,0.10298075110274256
2006-07-19,0.3137499225599079,0.33554360241191844,0.24772572392543107,0.10298075110274256
2006-07-20,0.3137499225599079,0.33554360241191844,0.24772572392543107,0.10298075110274256
2006-07-21,0.3137499225599079,0.33554360241191844,0.24772572392543107,0.10298075110274256
2006-07-24,0.3137499225599079,0.33554360241191844,0.24772572392543107,0.10298075110274256
2006-07-25,0.3137499225599079,0.33554360241191844,0.24772572392543107,0.10298075110274256
2006-07-26,0.3137499225599079,0.33554360241191844,0.24772572392543107,0.10298075110274256
2006-07-27,0.3137499225599079,0.33554360241191844,0.24772572392543107,0.10298075110274256
2006-07-28,0.3137499225599079,0.33554360241191844,0.24772572392543107,0.10298075110274256
2006-07-31,0.3156126482213439,0.3156126482213439,0.16106719367588931,0.20770750988142292
2006-08-01,0.3156126482213439,0.3156126482213439,0.16106719367588931,0.20770750988142292
2006-08-02,0.3156126482213439,0.3156126482213439,0.16106719367588931,0.20770750988142292
2006-08-03,0.3156126482213439,0.3156126482213439,0.16106719367588931,0.20770750988142292
2006-08-04,0.3156126482213439,0.3156126482213439,0.16106719367588931,0.20770750988142292
2006-08-07,0.3156126482213439,0.3156126482213439,0.16106719367588931,0.20770750988142292
2006-08-08,0.3156126482213439,0.3156126482213439,0.16106719367588931,0.20770750988142292
